timestamp_seconds,voltage
14.900,1.3710
14.950,1.2903
15.000,1.4484
15.050,1.4290
15.100,1.5677
15.150,1.3194
15.200,1.2581
15.250,1.2968
15.300,1.3290
15.350,1.2161
15.400,1.2419
15.450,1.1097
15.500,0.7387
15.550,1.1903
15.600,1.2581
15.650,1.2645
15.700,1.3645
15.750,1.2290
15.800,1.3452
15.850,1.2161
15.900,1.2161
15.950,1.2613
16.000,1.2194
16.050,1.2677
16.100,1.2355
16.150,1.2710
16.200,1.2355
16.250,1.3968
16.300,1.0871
16.350,1.2613
16.400,1.2258
16.450,1.2161
16.500,1.2387
16.550,1.2290
16.600,1.1968
16.650,1.2065
16.700,0.1129
16.750,1.2645
16.800,1.2452
16.850,1.2161
16.900,1.3000
16.950,1.2194
17.000,1.2581
17.050,1.2548
17.100,1.2645
17.150,1.2710
17.200,1.4710
17.250,1.1581
17.300,1.3000
17.350,1.2194
17.400,1.2452
17.450,1.2226
17.500,1.2387
17.550,1.2419
17.600,1.2774
17.650,1.2516
17.700,1.5258
17.750,1.2613
17.800,1.1645
17.850,1.2516
17.900,1.2258
17.950,1.2226
18.000,1.2387
18.050,1.2806
18.100,1.2226
18.150,1.3032
18.200,1.4065
18.250,1.2387
18.300,1.2484
18.350,1.2419
18.400,1.2065
18.450,1.2581
18.500,1.2419
18.550,1.1968
18.600,1.2000
18.650,1.1677
18.700,1.1645
18.750,1.2548
18.800,1.2258
18.850,1.2097
18.900,1.2097
18.950,1.1935
19.000,1.1032
19.050,1.1323
19.100,1.1581
19.150,1.1968
19.200,1.2194
19.250,1.3677
19.300,1.1677
19.350,1.1032
19.400,1.4065
19.450,1.2935
19.500,1.4677
19.550,1.1581
19.600,1.3774
19.650,1.1097
19.700,1.3774
19.750,1.4290
19.800,1.3226
19.850,1.2032
19.900,1.0742
19.950,1.3677
20.000,1.2742
20.050,1.1710
20.100,0.9323
20.150,1.1806
20.200,1.3032
20.250,1.0935
20.300,1.1935
20.350,1.1581
20.400,1.1548
20.450,1.1839
20.500,1.3903
20.550,1.2710
20.600,1.3806
20.650,1.4387
20.700,1.4355
20.750,1.4742
20.800,1.1968
20.850,1.1677
20.900,1.3806
20.950,1.2968
21.000,1.1935
21.050,1.2871
21.100,1.2129
21.150,1.3129
21.200,1.0806
21.250,0.9387
21.300,1.3903
21.350,1.2129
21.400,1.2387
21.450,1.0419
21.500,1.1323
21.550,1.3935
21.600,1.2161
21.650,1.4774
21.700,1.3516
21.750,1.1065
21.800,1.1613
21.850,1.0806
21.900,1.1387
21.950,1.1355
22.000,1.0677
22.050,1.0806
22.100,1.1484
22.150,1.1323
22.200,1.1581
22.250,0.9968
22.300,1.3742
22.350,1.2452
22.400,1.1645
22.450,1.1548
22.501,1.1839
22.550,1.3194
22.600,1.0452
22.650,1.1806
22.700,1.2839
22.750,1.3290
22.801,1.3419
22.850,1.1355
22.900,1.3258
22.950,1.3774
23.000,1.0419
23.050,1.3452
23.100,1.2129
23.150,1.1452
23.200,1.4000
23.250,1.4032
23.300,1.2355
23.350,1.2613
23.400,1.1806
23.450,1.2323
23.500,1.2097
23.550,1.3097
23.600,1.3032
23.650,1.2355
23.700,1.2032
23.750,1.1258
23.800,1.0645
23.850,0.9903
23.900,1.2613
23.950,1.1710
24.000,1.2452
24.050,1.3742
24.100,1.3290
24.150,1.2419
24.200,1.3839
24.250,1.1871
24.300,1.0194
24.350,1.1774
24.400,1.3226
24.450,1.2871
24.500,1.1806
24.550,1.1742
24.600,1.4742
24.650,1.0387
24.700,1.3452
24.750,1.1581
24.800,1.1516
24.850,1.0516
24.900,1.1452
24.950,1.2452
25.000,1.2419
25.050,1.3903
25.100,1.3548
25.150,1.1516
25.200,1.2516
25.250,1.3581
25.300,1.1548
25.350,1.5581
25.400,1.1258
25.450,1.3742
25.500,1.3645
25.550,1.2968
25.600,1.2774
25.650,1.3194
25.700,1.3290
25.750,1.1806
25.800,1.1516
25.850,1.1097
25.900,1.3806
25.950,1.0484
26.000,1.2129
26.050,0.9903
26.100,0.9774
26.150,0.8355
26.200,1.2806
26.250,1.3548
26.300,1.2000
26.350,1.3290
26.400,1.3710
26.450,1.0935
26.500,1.2935
26.550,1.2419
26.600,1.3548
26.650,1.4226
26.700,1.4000
26.750,1.5871
26.800,1.4871
26.850,1.2097
26.900,1.3226
26.950,1.1065
27.000,0.9742
27.050,1.0677
27.100,0.9677
27.150,1.1000
27.200,1.1290
27.250,1.1774
27.300,1.4355
27.350,1.3065
27.400,1.1032
27.450,1.1355
27.500,1.2290
27.550,1.1839
27.600,0.8935
27.650,1.4258
27.700,1.0065
27.750,1.5355
27.800,1.2742
27.850,1.1032
27.900,1.3742
27.950,1.3613
28.000,1.2645
28.050,1.2903
28.100,1.1097
28.150,1.5065
28.200,1.2710
28.250,1.2484
28.300,1.1161
28.350,1.1323
28.400,1.2613
28.450,1.3355
28.500,1.2000
28.550,1.2774
28.600,1.4774
28.650,1.2871
28.700,1.4129
28.750,1.2581
28.800,1.2581
28.850,1.0645
28.900,1.3097
28.950,1.1161
29.000,1.1355
29.050,1.2484
29.100,1.2161
29.150,1.5032
29.200,1.2710
29.250,1.2613
29.300,1.2742
29.350,1.1806
29.400,1.3903
29.450,1.3290
29.500,1.3677
29.550,1.2161
29.600,1.1194
29.650,1.3032
29.700,1.3129
29.750,1.3290
29.800,1.5194
29.850,1.3871
29.900,1.2839
29.950,1.1258
30.000,1.1355
30.050,1.3387
30.100,1.2839
30.150,1.2613
30.200,1.2903
30.250,1.2871
30.300,1.0226
30.350,1.3290
30.400,1.2968
30.450,1.2194
30.500,1.3774
30.550,1.2774
30.600,0.8065
30.650,1.1000
30.700,1.0645
30.750,1.2290
30.800,1.1097
30.850,0.9581
30.900,1.1871
30.950,1.2355
31.000,1.1710
31.050,1.2290
31.100,1.2161
31.150,1.1000
31.200,1.0806
31.250,1.1968
31.300,1.3581
31.350,0.9452
31.400,1.1194
31.450,1.2677
31.500,1.1129
31.550,1.4290
31.600,1.0613
31.650,0.9968
31.700,1.3194
31.750,1.0581
31.800,1.1645
31.850,1.0194
31.900,1.4097
31.950,1.1806
32.000,1.3548
32.050,1.2452
32.100,1.2935
32.150,1.2774
32.200,1.3452
32.250,1.0258
32.300,1.1774
32.350,1.3290
32.400,1.1742
32.450,1.5710
32.500,1.3968
